Family	Success	Comments	Tree
Eskimo-Aleut	FAIL	NJ: the distances matrix has too few non-missing data	
Kiwaian	FAIL	NJ: the distances matrix is too small	
Central Sudanic	SUCCESS	NJ	('Kara {Central African Republic} [i-kah][w-kar][a-1697][g-kara1482]':0.00781,'Baka {Sudan} [i-bdh][w-bka][a-986][g-baka1274]':0.013,(('Furu [i-fuu][w-bgr][a-1510][g-furu1242]':0.0156,'Gula {Chad} [i-glu][w-gul][a-1551][g-gula1269]':0.0104):0.0104,('Mango [i-mge][w-mgq][a-3160][g-mang1398]':0.0267,'Ngiti [i-niy][w-nti][a-561][g-ngit1239]':0.223):0.0391):0.00651);
Huarpean	FAIL	NJ: the distances matrix is too small	
Muniche	FAIL	NJ: too few languages	
Yamana	FAIL	NJ: too few languages	
Takelma	FAIL	NJ: too few languages	
Kunama	FAIL	NJ: the distances matrix is too small	
Kehu	FAIL	NJ: too few languages	
Mor {Bomberai Peninsula}	FAIL	NJ: too few languages	
Nara	FAIL	NJ: the distances matrix is too small	
Gagadu	FAIL	NJ: too few languages	
Duna	FAIL	NJ: too few languages	
Cayubaba	FAIL	NJ: too few languages	
Puinave	FAIL	NJ: too few languages	
Yetfa	FAIL	NJ: too few languages	
Kimki	FAIL	NJ: too few languages	
Pawaia	FAIL	NJ: the distances matrix is too small	
Chiquitano	FAIL	NJ: the distances matrix is too small	
Basque	FAIL	NJ: the distances matrix is too small	
Oti	FAIL	NJ: too few languages	
Berta	FAIL	NJ: the distances matrix is too small	
Kanoe	FAIL	NJ: too few languages	
Korean	FAIL	NJ: the distances matrix is too small	
Abun	FAIL	NJ: the distances matrix is too small	
Ap Ma	FAIL	NJ: too few languages	
Tanahmerah	FAIL	NJ: too few languages	
Yele	FAIL	NJ: the distances matrix is too small	
Kunza	FAIL	NJ: too few languages	
Siuslaw	FAIL	NJ: too few languages	
Bilua	FAIL	NJ: too few languages	
Touo	FAIL	NJ: too few languages	
Mpur	FAIL	NJ: the distances matrix is too small	
Elseng	FAIL	NJ: too few languages	
Natchez	FAIL	NJ: too few languages	
Sulka	FAIL	NJ: too few languages	
Pele-Ata	FAIL	NJ: the distances matrix is too small	
Anem	FAIL	NJ: too few languages	
Atakapa	FAIL	NJ: too few languages	
Gule	FAIL	NJ: too few languages	
Meroitic	FAIL	NJ: too few languages	
Molale	FAIL	NJ: too few languages	
Salinan	FAIL	NJ: too few languages	
Karankawa	FAIL	NJ: too few languages	
Kol {Papua New Guinea}	FAIL	NJ: the distances matrix is too small	
Tuu	FAIL	NJ: the distances matrix is too small	
Arafundi	FAIL	NJ: the distances matrix is too small	
Kuliak	SUCCESS	NJ	('Soo [i-teu][w-so][a-2552][g-sooo1256]':0.0937,'Nyang`i [i-nyp][w-nyg][a-2230][g-nyan1313]':0.0625,'Ik [i-ikx][w-ik][a-111][g-ikkk1242]':0.0417);
Suki-Gogodala	FAIL	NJ: the distances matrix has too few non-missing data	
Angan	FAIL	NJ: the distances matrix has too few non-missing data	
Cahuapanan	FAIL	NJ: the distances matrix is too small	
Baining	FAIL	NJ: the distances matrix has too few non-missing data	
Maningrida	SUCCESS	NJ	('Nakara [i-nck][w-nkk][a-198][g-naka1260]':0.0365,'Guragone [i-gge][w-grg][a-1536][g-gura1252]':0.0365,'Djeebbana [i-djj][w-ndj][a-661][g-djee1236]':0.0469);
Bororoan	FAIL	NJ: the distances matrix is too small	
Kolopom	FAIL	NJ: the distances matrix has too few non-missing data	
South Bird`s Head Family	FAIL	NJ: the distances matrix is too small	
Nuclear Eleman	FAIL	NJ: the distances matrix is too small	
Mairasi	FAIL	NJ: the distances matrix is too small	
Yangmanic	FAIL	NJ: the distances matrix is too small	
West Bird`s Head	FAIL	NJ: the distances matrix is too small	
Sentani	FAIL	NJ: the distances matrix is too small	
Chukotko-Kamchatkan	FAIL	NJ: the distances matrix is too small	
North Bougainville	FAIL	NJ: the distances matrix is too small	
Aymara	FAIL	NJ: the distances matrix is too small	
Limilngan	FAIL	NJ: the distances matrix is too small	
Pomoan	SUCCESS	NJ	('Southeastern Pomo [i-pom][w-pso][a-568][g-sout2982]':0.195,'Kashaya [i-kju][w-ksh][a-1766][g-kash1280]':0.0339,'Eastern Pomo [i-peb][w-pme][a-72][g-east2545]':0.0443);
Chumashan	FAIL	NJ: the distances matrix has too few non-missing data	
Southern Daly	FAIL	NJ: the distances matrix is too small	
Dagan	FAIL	NJ: the distances matrix is too small	
Eastern Trans-Fly	FAIL	NJ: the distances matrix is too small	
Puri	FAIL	NJ: the distances matrix is too small	
Nimboran	FAIL	NJ: the distances matrix has too few non-missing data	
Awin-Pa	FAIL	NJ: the distances matrix is too small	
Mongol-Langam	FAIL	NJ: the distances matrix is too small	
West Bomberai	FAIL	NJ: the distances matrix has too few non-missing data	
South Omotic	SUCCESS	NJ	('Hamer-Banna [i-amf][w-hmr][a-886][g-hame1242]':0.102,'Dime [i-dim][w-dim][a-1323][g-dime1235]':0.013,'Aari [i-aiw][w-aar][a-865][g-aari1239]':0.0286);
Goilalan	FAIL	NJ: the distances matrix is too small	
Keresan	FAIL	NJ: the distances matrix is too small	
Bayono-Awbono	FAIL	NJ: the distances matrix is too small	
Saliban	FAIL	NJ: the distances matrix has too few non-missing data	
Giimbiyu	FAIL	NJ: the distances matrix is too small	
Saharan	FAIL	NJ: the distances matrix is too small	
Cochimi-Yuman	SUCCESS	NJ	('Quechan [i-yum][w-que][a-2794][g-quec1382]':0.0202,'Mohave [i-mov][w-moj][a-2060][g-moha1256]':0.0215,(('Cocopa [i-coc][w-ccp][a-616][g-coco1261]':0.0625,'Maricopa [i-mrc][w-mar][a-465][g-mari1440]':0.318):0.0241,'Kiliwa [i-klb][w-klw][a-1773][g-kili1268]':0.0931):0.0111);
Heiban	FAIL	NJ: the distances matrix is too small	
Chonan	FAIL	NJ: the distances matrix has too few non-missing data	
Zamucoan	FAIL	NJ: the distances matrix is too small	
Yuat-Maramba	FAIL	NJ: the distances matrix is too small	
Tarascan	FAIL	NJ: the distances matrix is too small	
Matacoan	FAIL	NJ: the distances matrix has too few non-missing data	
Totonacan	SUCCESS	NJ	('Papantla Totonac [i-top][w-tpa][a-509][g-papa1238]':0.0521,'Highland Totonac [i-tos][w-tos][a-2601][g-high1243]':0,(('Huehuetla Tepehua [i-tee][w-tee][a-372][g-hueh1236]':0.0503,'Tlachichilco Tepehua [i-tpt][w-tep][a-][g-tlac1235]':0.033):0.0443,'Yecuatla Totonac [i-tlc][w-tot][a-668][g-yecu1235]':0.0599):0.0286);
South Bougainville	FAIL	NJ: the distances matrix is too small	
Tama	FAIL	NJ: the distances matrix is too small	
Eastern Daly	FAIL	NJ: the distances matrix has too few non-missing data	
Ijoid	FAIL	NJ: the distances matrix is too small	
Maybrat	FAIL	NJ: the distances matrix is too small	
Katla-Tima	FAIL	NJ: the distances matrix is too small	
Eastern Jebel	FAIL	NJ: the distances matrix is too small	
Hibito-Cholon	FAIL	NJ: the distances matrix is too small	
Khoe-Kwadi	FAIL	NJ: the distances matrix has too few non-missing data	
Jarrakan	FAIL	NJ: the distances matrix has too few non-missing data	
Piawi	FAIL	NJ: the distances matrix is too small	
Tequistlatecan	FAIL	NJ: the distances matrix has too few non-missing data	
Sahaptian	FAIL	NJ: the distances matrix has too few non-missing data	
Surmic	SUCCESS	NJ	('Mursi [i-muz][w-mur][a-2098][g-murs1242]':0.0508,'Didinga [i-did][w-did][a-1321][g-didi1258]':0.0326,('Majang [i-mpe][w-maj][a-2063][g-maja1242]':0.0326,'Tennet [i-tex][w-ten][a-2554][g-tenn1246]':0.0352):0.00911);
Senagi	FAIL	NJ: the distances matrix is too small	
Narrow Talodi	FAIL	NJ: the distances matrix is too small	
Tsimshian	FAIL	NJ: the distances matrix is too small	
Maban	FAIL	NJ: the distances matrix is too small	
Mao	FAIL	NJ: the distances matrix is too small	
Maiduan	SUCCESS	NJ	('Northwest Maidu [i-mjd][w-knw][a-1927][g-nort2951]':0.0469,'Northeast Maidu [i-nmu][w-mne][a-168][g-nort2952]':0.109,'Nisenan [i-nsz][w-nsn][a-2210][g-nise1244]':0.0208);
Yawa	FAIL	NJ: the distances matrix is too small	
Morehead-Wasur	FAIL	NJ: the distances matrix has too few non-missing data	
East Strickland	FAIL	NJ: the distances matrix is too small	
Tungusic	FAIL	NJ: the distances matrix has too few non-missing data	
Guahibo	SUCCESS	NJ	('Playero [i-gob][w-pla][a-1555][g-play1240]':0,'Macaguan [i-mbn][w-mcg][a-1939][g-maca1259]':0,'Guayabero [i-guo][w-gyb][a-1571][g-guay1257]':0);
Walio	FAIL	NJ: the distances matrix is too small	
Guaicuruan	SUCCESS	NJ	('Mocovi [i-moc][w-mcv][a-2050][g-moco1246]':0.0391,'Kadiweu [i-kbc][w-kdw][a-1706][g-kadi1248]':0.0286,'Abipon [i-axb][w-abi][a-582][g-abip1241]':0.107);
Northern Daly	FAIL	NJ: the distances matrix has too few non-missing data	
Uru-Chipaya	FAIL	NJ: the distances matrix has too few non-missing data	
Kadugli-Krongo	FAIL	NJ: the distances matrix is too small	
Huavean	FAIL	NJ: the distances matrix is too small	
Amto-Musan	FAIL	NJ: the distances matrix is too small	
Kwalean	FAIL	NJ: the distances matrix is too small	
Lengua-Mascoy	FAIL	NJ: the distances matrix is too small	
Wakashan	FAIL	NJ: the distances matrix has too few non-missing data	
Kayagar	FAIL	NJ: the distances matrix is too small	
Tacanan	SUCCESS	NJ	('Ese Ejja [i-ese][w-ese][a-1477][g-esee1248]':0.0638,'Cavinena [i-cav][w-cav][a-1116][g-cavi1250]':0.0924,('Araona [i-aro][w-ana][a-620][g-arao1248]':0.194,'Tacana [i-tna][w-tac][a-2590][g-taca1256]':0.0716):0.00911);
Kakua-Nukak	FAIL	NJ: the distances matrix is too small	
Lakes Plain	SUCCESS	NJ	('Sikaritai [i-tty][w-skr][a-2632][g-sika1263]':0.00521,'Obokuitai [i-afz][w-obk][a-847][g-obok1239]':0,'Doutai [i-tds][w-dou][a-2542][g-dout1240]':0.0156);
Inland Gulf	FAIL	NJ: the distances matrix is too small	
Palaihnihan	FAIL	NJ: the distances matrix has too few non-missing data	
Kamakanan	FAIL	NJ: the distances matrix is too small	
Pauwasi	FAIL	NJ: the distances matrix is too small	
Border	SUCCESS	NJ	('Amanab [i-amn][w-amn][a-480][g-aman1265]':0.0677,('Imonda [i-imn][w-imo][a-112][g-imon1245]':0.27,'Waris [i-wrs][w-wrs][a-403][g-wari1266]':0.0113):0.013,('Awyi [i-auw][w-awy][a-939][g-awyi1241]':0.00651,'Manem [i-jet][w-mem][a-1681][g-mane1266]':0.00391):0.0104);
Taulil-Butam	FAIL	NJ: the distances matrix is too small	
Marind	FAIL	NJ: the distances matrix is too small	
Left May	FAIL	NJ: the distances matrix has too few non-missing data	
Inanwatan	FAIL	NJ: the distances matrix is too small	
Caddoan	SUCCESS	NJ	('Kitsai [i-kii][w-kit][a-1755][g-kits1249]':0.00521,'Caddo [i-cad][w-cad][a-1108][g-cadd1256]':0.0312,'Arikara [i-ari][w-akr][a-921][g-arik1262]':0.0104);
North Halmahera	SUCCESS	NJ	('West Makian [i-mqs][w-wma][a-2072][g-west2600]':0.0313,'Tidore [i-tvo][w-tid][a-2643][g-tido1248]':0.0937,'Ternate [i-tft][w-trt][a-2557][g-tern1247]':0.0729);
Mailuan	FAIL	NJ: the distances matrix is too small	
Nyulnyulan	FAIL	NJ: the distances matrix has too few non-missing data	
Quechuan	SUCCESS	NJ	('North Junin Quechua [i-qvn][w-qta][a-2352][g-nort2980]':0.00781,'Chiquian Ancash Quechua [i-qxa][w-qan][a-][g-chiq1249]':0.0026,('Chimborazo Highland Quichua [i-qug][w-qec][a-][g-chim1302]':0.0026,'Imbabura Highland Quichua [i-qvi][w-qim][a-533][g-imba1240]':0.247):0.0026);
Tucanoan	SUCCESS	NJ	('Yuruti [i-yui][w-yrt][a-2791][g-yuru1263]':0,'Tatuyo [i-tav][w-tty][a-2520][g-tatu1247]':0,(((((((('Cubeo [i-cub][w-cub][a-1200][g-cube1242]':0.0952,'Desano [i-des][w-des][a-1276][g-desa1247]':0.0454):0.0184,'Siona [i-snn][w-sin][a-2428][g-sion1247]':0.0545):0.00586,'Carapana [i-cbc][w-crp][a-1119][g-cara1272]':0.0163):0.0231,'Koreguaje [i-coe][w-kje][a-1169][g-kore1283]':0.0322):0.0107,'Wa`ikhana [i-pir][w-prt][a-2299][g-pira1254]':0.00195):0.00326,'Kotiria [i-gvc][w-gno][a-1577][g-guan1269]':0):0,'Macuna [i-myy][w-mcn][a-2122][g-macu1260]':0):0,'Siriano [i-sri][w-sri][a-2472][g-siri1274]':0):0);
Teberan	FAIL	NJ: the distances matrix is too small	
Manubaran	FAIL	NJ: the distances matrix is too small	
Somahai	FAIL	NJ: the distances matrix is too small	
Monumbo	FAIL	NJ: the distances matrix is too small	
Yuki-Wappo	FAIL	NJ: the distances matrix has too few non-missing data	
Harakmbut	FAIL	NJ: the distances matrix is too small	
Bulaka River	FAIL	NJ: the distances matrix has too few non-missing data	
Kresh-Aja	FAIL	NJ: the distances matrix is too small	
Nyimang	FAIL	NJ: the distances matrix is too small	
East Kutubu	FAIL	NJ: the distances matrix is too small	
Ndu	FAIL	NJ: the distances matrix has too few non-missing data	
Jicaquean	FAIL	NJ: the distances matrix is too small	
Hmong-Mien	FAIL	NJ: the distances matrix is too small	
Konda-Yahadian	FAIL	NJ: the distances matrix is too small	
Temein	FAIL	NJ: the distances matrix is too small	
