Family	Success	Comments	Tree
Eskimo-Aleut	SUCCESS	GA: converged after 123 iterations out of 10000 with residual SSE error 1.96504536866288e-09	('Naukan Yupik [i-ynk][w-yna][a-203][g-nauk1242]':12.2,'Sirenik Yupik [i-ysr][w-ysi][a-2788][g-sire1246]':14.9)'Yupik [i-][w-][a-][g-yupi1267]';
Kiwaian	FAIL	GA: the distances matrix is too small	
Central Sudanic	SUCCESS	GA: converged after 1701 iterations out of 10000 with residual SSE error 7.00738250400029	('Ngiti [i-niy][w-nti][a-561][g-ngit1239]':52.5,('Baka {Sudan} [i-bdh][w-bka][a-986][g-baka1274]':3.78,('Kara {Central African Republic} [i-kah][w-kar][a-1697][g-kara1482]':4.63,('Gula {Chad} [i-glu][w-gul][a-1551][g-gula1269]':7.17,'Mango [i-mge][w-mgq][a-3160][g-mang1398]':13.4,'Furu [i-fuu][w-bgr][a-1510][g-furu1242]':6.52)'Saraic [i-][w-][a-][g-sara1349]':1.14)'Nuclear SBB Occidental [i-][w-][a-][g-nucl1719]':0.708)'Sara-Bongo-Bagirmi [i-][w-][a-][g-sara1341]':66.7)'Central Sudanic [i-][w-][a-][g-cent2225]';
Huarpean	FAIL	GA: the distances matrix is too small	
Muniche	FAIL	GA: too few languages	
Yamana	FAIL	GA: too few languages	
Takelma	FAIL	GA: too few languages	
Kunama	FAIL	GA: the distances matrix is too small	
Kehu	FAIL	GA: too few languages	
Mor {Bomberai Peninsula}	FAIL	GA: too few languages	
Nara	FAIL	GA: the distances matrix is too small	
Gagadu	FAIL	GA: too few languages	
Duna	FAIL	GA: too few languages	
Cayubaba	FAIL	GA: too few languages	
Puinave	FAIL	GA: too few languages	
Yetfa	FAIL	GA: too few languages	
Kimki	FAIL	GA: too few languages	
Pawaia	FAIL	GA: the distances matrix is too small	
Chiquitano	FAIL	GA: the distances matrix is too small	
Basque	FAIL	GA: the distances matrix is too small	
Oti	FAIL	GA: too few languages	
Berta	FAIL	GA: the distances matrix is too small	
Kanoe	FAIL	GA: too few languages	
Korean	FAIL	GA: the distances matrix is too small	
Abun	FAIL	GA: the distances matrix is too small	
Ap Ma	FAIL	GA: too few languages	
Tanahmerah	FAIL	GA: too few languages	
Yele	FAIL	GA: the distances matrix is too small	
Kunza	FAIL	GA: too few languages	
Siuslaw	FAIL	GA: too few languages	
Bilua	FAIL	GA: too few languages	
Touo	FAIL	GA: too few languages	
Mpur	FAIL	GA: the distances matrix is too small	
Elseng	FAIL	GA: too few languages	
Natchez	FAIL	GA: too few languages	
Sulka	FAIL	GA: too few languages	
Pele-Ata	FAIL	GA: the distances matrix is too small	
Anem	FAIL	GA: too few languages	
Atakapa	FAIL	GA: too few languages	
Gule	FAIL	GA: too few languages	
Meroitic	FAIL	GA: too few languages	
Molale	FAIL	GA: too few languages	
Salinan	FAIL	GA: too few languages	
Karankawa	FAIL	GA: too few languages	
Kol {Papua New Guinea}	FAIL	GA: the distances matrix is too small	
Tuu	FAIL	GA: the distances matrix is too small	
Arafundi	FAIL	GA: the distances matrix is too small	
Kuliak	SUCCESS	GA: converged after 354 iterations out of 10000 with residual SSE error 3.37735426414261e-05	(('Ik [i-ikx][w-ik][a-111][g-ikkk1242]':10.8,('Nyang`i [i-nyp][w-nyg][a-2230][g-nyan1313]':13.2,'Soo [i-teu][w-so][a-2552][g-sooo1256]':30.2)'Ngangea-So [i-][w-][a-][g-ngan1305]':6.18)'Kuliak [i-][w-][a-][g-kuli1252]':1);
Suki-Gogodala	SUCCESS	GA: converged after 122 iterations out of 10000 with residual SSE error 5.76869006755775e-10	('Gogodala [i-ggw][w-gog][a-1557][g-gogo1265]':3.43,'Suki [i-sui][w-suk][a-2494][g-suki1245]':3.38)'Suki-Gogodala [i-][w-][a-][g-suki1244]';
Angan	SUCCESS	GA: converged after 182 iterations out of 10000 with residual SSE error 3.61050349691871e-09	('Angaataha [i-agm][w-ant][a-851][g-anga1290]':19.3,'Menya [i-mcr][w-mey][a-1954][g-meny1245]':27.2)'Angan [i-][w-][a-][g-anga1289]';
Cahuapanan	FAIL	GA: the distances matrix is too small	
Baining	SUCCESS	GA: converged after 117 iterations out of 10000 with residual SSE error 2.88585045657209e-10	('Mali [i-gcc][w-mli][a-1527][g-mali1284]':13.1,'Qaqet [i-byx][w-bng][a-30][g-qaqe1238]':14.7)'Baining [i-][w-][a-][g-bain1263]';
Maningrida	SUCCESS	GA: converged after 353 iterations out of 10000 with residual SSE error 0.000166696388558985	(('Guragone [i-gge][w-grg][a-1536][g-gura1252]':13.3,'Nakara [i-nck][w-nkk][a-198][g-naka1260]':34.9)'Burera-Nakara [i-][w-][a-][g-bure1237]':9.97,'Djeebbana [i-djj][w-ndj][a-661][g-djee1236]':6.68)'Maningrida [i-][w-][a-][g-mani1293]';
Bororoan	FAIL	GA: the distances matrix is too small	
Kolopom	SUCCESS	GA: converged after 115 iterations out of 10000 with residual SSE error 4.68927811564296e-09	('Kimaama [i-kig][w-kim][a-131][g-kima1246]':11.3,'Riantana [i-ran][w-ria][a-2362][g-rian1263]':9.45)'Kimaama-Riantana [i-][w-][a-][g-kima1245]';
South Bird`s Head Family	FAIL	GA: the distances matrix is too small	
Nuclear Eleman	FAIL	GA: the distances matrix is too small	
Mairasi	FAIL	GA: the distances matrix is too small	
Yangmanic	FAIL	GA: the distances matrix is too small	
West Bird`s Head	FAIL	GA: the distances matrix is too small	
Sentani	FAIL	GA: the distances matrix is too small	
Chukotko-Kamchatkan	FAIL	GA: the distances matrix is too small	
North Bougainville	FAIL	GA: the distances matrix is too small	
Aymara	FAIL	GA: the distances matrix is too small	
Limilngan	FAIL	GA: the distances matrix is too small	
Pomoan	SUCCESS	GA: converged after 453 iterations out of 10000 with residual SSE error 1.84092760956299e-06	(('Eastern Pomo [i-peb][w-pme][a-72][g-east2545]':43.5,'Kashaya [i-kju][w-ksh][a-1766][g-kash1280]':24.1)'Russian River and Eastern [i-][w-][a-][g-russ1265]':35.4,'Southeastern Pomo [i-pom][w-pso][a-568][g-sout2982]':38.5)'Pomoan [i-][w-][a-][g-pomo1273]';
Chumashan	SUCCESS	GA: converged after 168 iterations out of 10000 with residual SSE error 2.85717014691433e-08	('Barbareno [i-boi][w-cba][a-1048][g-barb1263]':27,'Ineseno [i-inz][w-cin][a-113][g-ines1240]':22.3)'Central Chumashan [i-][w-][a-][g-cent2139]';
Southern Daly	FAIL	GA: the distances matrix is too small	
Dagan	FAIL	GA: the distances matrix is too small	
Eastern Trans-Fly	FAIL	GA: the distances matrix is too small	
Puri	FAIL	GA: the distances matrix is too small	
Nimboran	SUCCESS	GA: converged after 186 iterations out of 10000 with residual SSE error 2.01631231078193e-11	('Kemtuik [i-kmt][w-kmt][a-1785][g-kemt1242]':13.9,'Nuclear Nimboran [i-nir][w-nim][a-212][g-nucl1633]':14.9)'Nimboran [i-][w-][a-][g-nimb1257]';
Awin-Pa	FAIL	GA: the distances matrix is too small	
Mongol-Langam	FAIL	GA: the distances matrix is too small	
West Bomberai	SUCCESS	GA: converged after 132 iterations out of 10000 with residual SSE error 1.67100531212028e-10	('Baham [i-bdw][w-bdw][a-3196][g-baha1258]':3.38,'Iha [i-ihp][w-iha][a-1642][g-ihaa1241]':3.65)'Nuclear West Bomberai [i-][w-][a-][g-nucl1641]';
South Omotic	SUCCESS	GA: converged after 827 iterations out of 10000 with residual SSE error 0.000768381213302184	(('Aari [i-aiw][w-aar][a-865][g-aari1239]':7.12,'Hamer-Banna [i-amf][w-hmr][a-886][g-hame1242]':26.3)'AHK [i-][w-][a-][g-ahkk1235]':2.43,'Dime [i-dim][w-dim][a-1323][g-dime1235]':3.3)'South Omotic [i-][w-][a-][g-sout2845]';
Goilalan	FAIL	GA: the distances matrix is too small	
Keresan	FAIL	GA: the distances matrix is too small	
Bayono-Awbono	FAIL	GA: the distances matrix is too small	
Saliban	SUCCESS	GA: converged after 123 iterations out of 10000 with residual SSE error 1.16221191745008e-08	('Piaroa [i-pid][w-pia][a-2293][g-piar1243]':8.13,'Saliba {Colombia} [i-slc][w-sba][a-2442][g-sali1298]':11.1)'Saliban [i-][w-][a-][g-sali1297]';
Giimbiyu	FAIL	GA: the distances matrix is too small	
Saharan	FAIL	GA: the distances matrix is too small	
Cochimi-Yuman	SUCCESS	GA: converged after 1006 iterations out of 10000 with residual SSE error 36.4387840114966	(('Cocopa [i-coc][w-ccp][a-616][g-coco1261]':42.8,('Maricopa [i-mrc][w-mar][a-465][g-mari1440]':124,'Mohave [i-mov][w-moj][a-2060][g-moha1256]':22.5,'Quechan [i-yum][w-que][a-2794][g-quec1382]':20.9)'River Yuman [i-][w-][a-][g-rive1260]':0.935)'General Yuman [i-][w-][a-][g-gene1244]':20,'Kiliwa [i-klb][w-klw][a-1773][g-kili1268]':27.6)'Yuman [i-][w-][a-][g-yuma1250]';
Heiban	FAIL	GA: the distances matrix is too small	
Chonan	SUCCESS	GA: converged after 189 iterations out of 10000 with residual SSE error 3.17610068260957e-10	('Tehuelche [i-teh][w-teh][a-2545][g-tehu1242]':52.4,'Ona [i-ona][w-sel][a-565][g-onaa1245]':54)'Chonan [i-][w-][a-][g-chon1288]';
Zamucoan	FAIL	GA: the distances matrix is too small	
Yuat-Maramba	FAIL	GA: the distances matrix is too small	
Tarascan	FAIL	GA: the distances matrix is too small	
Matacoan	SUCCESS	GA: converged after 159 iterations out of 10000 with residual SSE error 4.39547165735611e-07	('Maca [i-mca][w-mca][a-477][g-maca1260]':45.2,'Wichi Lhamtes Guisnay [i-mzh][w-wch][a-2124][g-wich1264]':64.5)'Matacoan [i-][w-][a-][g-mata1289]';
